Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1999-04-20 00:00:00-04:00,41.92929367074843,43.41727874398158,41.53072624041812,43.07185363769531,17413600,0.0,0.0,0.0
1999-04-21 00:00:00-04:00,43.4704296688414,45.22412670927143,42.885863988698055,45.19755554199219,10940400,0.0,0.0,0.0
1999-04-22 00:00:00-04:00,45.62268403767857,46.55267468492303,45.32375847249285,46.41981887817383,13630600,0.0,0.0,0.0
1999-04-23 00:00:00-04:00,46.18067534710728,47.37637752813135,45.702394474697655,47.03095245361328,7064400,0.0,0.0,0.0
1999-04-26 00:00:00-04:00,47.34981798832709,48.46580696448295,47.197033783258135,48.113739013671875,5421000,0.0,0.0,0.0
1999-04-27 00:00:00-04:00,48.4658102483744,48.70495075946836,46.771898294792244,47.37639236450195,16482800,0.0,0.0,0.0
1999-04-28 00:00:00-04:00,46.977828004772796,47.13725502288854,45.54962763415258,45.75555419921875,7676800,0.0,0.0,0.0
1999-04-29 00:00:00-04:00,45.54296806657063,45.80867966555879,44.42697935082036,45.383541107177734,19148200,0.0,0.0,0.0
1999-04-30 00:00:00-04:00,46.021244441859594,46.26038485755055,44.05497880173395,45.675819396972656,15295200,0.0,0.0,0.0
1999-05-03 00:00:00-04:00,45.54299123663652,45.728989450555105,44.672785307231706,45.43670654296875,11109800,0.0,0.0,0.0
1999-05-04 00:00:00-04:00,45.51640371502827,46.2338251396084,44.45355716009474,44.719268798828125,15428400,0.0,0.0,0.0
1999-05-05 00:00:00-04:00,44.745825031636905,46.07438278198242,43.39069612628448,46.07438278198242,12642600,0.0,0.0,0.0
1999-05-06 00:00:00-04:00,45.64926602211204,46.047833536856906,43.9752824601836,44.400421142578125,15173400,0.0,0.0,0.0
1999-05-07 00:00:00-04:00,44.79896842483925,45.17096460393045,43.84240682146191,45.038108825683594,16430400,0.0,0.0,0.0
1999-05-10 00:00:00-04:00,45.33041824804288,45.79541374589795,44.798994821922804,45.489845275878906,10604200,0.0,0.0,0.0
1999-05-11 00:00:00-04:00,45.86183116928197,46.44639680411639,45.59611951708451,46.20725631713867,8800800,0.0,0.0,0.0
1999-05-12 00:00:00-04:00,46.41983324077768,47.32325300619636,45.06470359264965,47.16382598876953,12507400,0.0,0.0,0.0
1999-05-13 00:00:00-04:00,47.53580903623737,47.615522522603335,46.074395119528,46.286964416503906,9864000,0.0,0.0,0.0
1999-05-14 00:00:00-04:00,45.38354312724855,45.91496634887909,45.06468919427022,45.41011428833008,12205400,0.0,0.0,0.0
1999-05-17 00:00:00-04:00,45.0115572116313,46.36668673807356,44.566490161280164,46.22718811035156,9906800,0.0,0.0,0.0
1999-05-18 00:00:00-04:00,46.18067481941769,46.44638641216463,45.48982467827565,46.02124786376953,9267800,0.0,0.0,0.0
1999-05-19 00:00:00-04:00,46.207256256312064,46.685537229637895,45.48983479632332,46.658966064453125,7985600,0.0,0.0,0.0
1999-05-20 00:00:00-04:00,46.758600076667875,46.758600076667875,45.30382902725883,45.37689971923828,5997200,0.0,0.0,0.0
1999-05-21 00:00:00-04:00,45.51640278565968,45.64925860231368,44.7192678857357,44.95840835571289,10958600,0.0,0.0,0.0
1999-05-24 00:00:00-04:00,45.038115002300756,45.11782848018093,43.523558922577365,43.81584167480469,9569800,0.0,0.0,0.0
1999-05-25 00:00:00-04:00,43.76270872731941,44.40041668691605,42.19500999331101,42.38100814819336,17771200,0.0,0.0,0.0
1999-05-26 00:00:00-04:00,42.93900456592854,43.736139551682164,41.610446256339166,43.56342697143555,26772000,0.0,0.0,0.0
1999-05-27 00:00:00-04:00,43.390703771868324,44.15462461292235,42.83270941840278,43.5235595703125,23334800,0.0,0.0,0.0
1999-05-28 00:00:00-04:00,43.78927988046641,44.480130169842695,43.23128541597017,44.240989685058594,12969800,0.0,0.0,0.0
1999-06-01 00:00:00-04:00,44.16129349842118,44.373862901542346,43.018732956644946,43.25787353515625,6960200,0.0,0.0,0.0
1999-06-02 00:00:00-04:00,43.23128158813587,44.214414605198584,42.148506711235726,43.98855972290039,11996600,0.0,0.0,0.0
1999-06-03 00:00:00-04:00,44.32069366118487,44.32069366118487,43.098420334797275,43.364131927490234,11147800,0.0,0.0,0.0
1999-06-04 00:00:00-04:00,43.68299889309369,44.8454874585273,43.68299889309369,44.69270324707031,12987200,0.0,0.0,0.0
1999-06-07 00:00:00-04:00,45.00490873444546,45.90832830461292,44.90526687008875,45.62268829345703,11491800,0.0,0.0,0.0
1999-06-08 00:00:00-04:00,45.728981813364705,45.94155116519905,44.247639142769074,44.48013687133789,8134800,0.0,0.0,0.0
1999-06-09 00:00:00-04:00,44.63955172080411,45.35033029731096,44.612980559065534,45.224117279052734,8384400,0.0,0.0,0.0
1999-06-10 00:00:00-04:00,44.74583513506454,45.01154674513025,44.16791238317163,44.70597839355469,9392400,0.0,0.0,0.0
1999-06-11 00:00:00-04:00,45.01154477954559,45.05804430927652,43.62984446754064,44.028411865234375,16567600,0.0,0.0,0.0
1999-06-14 00:00:00-04:00,44.18785420429078,44.18785420429078,43.09843627141289,43.19807815551758,14136800,0.0,0.0,0.0
1999-06-15 00:00:00-04:00,43.304345087571576,44.1014798337763,43.178132086089164,43.842411041259766,9147800,0.0,0.0,0.0
1999-06-16 00:00:00-04:00,44.93184504967324,46.09433364868164,44.87870271371857,46.09433364868164,15060200,0.0,0.0,0.0
1999-06-17 00:00:00-04:00,45.48982713758062,46.818385173140804,45.48982713758062,46.60581588745117,16278200,0.0,0.0,0.0
1999-06-18 00:00:00-04:00,46.18068197122633,46.95124570952642,46.10096848105735,46.818389892578125,5392800,0.0,0.0,0.0
1999-06-21 00:00:00-04:00,47.13724162260319,48.24658764162444,47.05752813620646,48.22001647949219,10565200,0.0,0.0,0.0
1999-06-22 00:00:00-04:00,47.934398078918456,48.54553508325056,46.76526641845703,46.76526641845703,10862800,0.0,0.0,0.0
1999-06-23 00:00:00-04:00,46.77187954050863,47.615513783037336,46.472954021502396,47.502586364746094,9607000,0.0,0.0,0.0
1999-06-24 00:00:00-04:00,47.48268587229714,47.509257045141176,46.340125440003476,46.5593376159668,14988800,0.0,0.0,0.0
1999-06-25 00:00:00-04:00,46.87153472900391,47.24353103637696,46.074399784633094,46.49953842163086,8635600,0.0,0.0,0.0
1999-06-28 00:00:00-04:00,46.89810941048318,47.66867324782256,46.51282749181349,47.60224533081055,7666200,0.0,0.0,0.0
1999-06-29 00:00:00-04:00,47.56238458440168,48.43923301528729,47.32324410325105,48.25323486328125,9000400,0.0,0.0,0.0
1999-06-30 00:00:00-04:00,48.299744937011326,50.96350476643527,47.72846477409247,48.99723815917969,19467600,0.0,0.0,0.0
1999-07-01 00:00:00-04:00,49.15664841343443,49.60835815561194,48.30637125168854,49.32936096191406,6822600,0.0,0.0,0.0
1999-07-02 00:00:00-04:00,49.31609587973737,50.00694636081128,49.31609587973737,49.95380401611328,3302000,0.0,0.0,0.0
1999-07-06 00:00:00-04:00,50.219502928935995,50.724355074782444,49.369225630668296,49.63493728637695,8794800,0.0,0.0,0.0
1999-07-07 00:00:00-04:00,49.60836073499768,49.92721468723119,49.26293562007804,49.71464538574219,10520000,0.0,0.0,0.0
1999-07-08 00:00:00-04:00,49.714657538047824,50.584863328732524,49.47551701541692,50.378936767578125,11225000,0.0,0.0,0.0
1999-07-09 00:00:00-04:00,50.564919868648516,50.93691612622134,50.1929236110757,50.88377380371094,4206800,0.0,0.0,0.0
1999-07-12 00:00:00-04:00,51.069782343186105,51.33549400990404,50.325789676375905,50.618072509765625,7816200,0.0,0.0,0.0
1999-07-13 00:00:00-04:00,50.378936767578125,50.56493495184661,49.980369229859946,50.378936767578125,6230000,0.0,0.0,0.0
1999-07-14 00:00:00-04:00,50.88376439283844,51.33547405063387,50.166343171633926,51.23583221435547,6909400,0.0,0.0,0.0
1999-07-15 00:00:00-04:00,51.41520618779809,51.707489013671875,51.12956615342143,51.707489013671875,6539800,0.0,0.0,0.0
1999-07-16 00:00:00-04:00,51.73406966689163,52.47806245100717,51.71414128874567,52.1857795715332,4913800,0.0,0.0,0.0
1999-07-19 00:00:00-04:00,52.3983507195618,52.3983507195618,51.448431328981506,51.65435791015625,6833000,0.0,0.0,0.0
1999-07-20 00:00:00-04:00,51.023278839005194,51.0963495416779,49.52865082979075,49.66150665283203,14837400,0.0,0.0,0.0
1999-07-21 00:00:00-04:00,49.76778658459615,50.332423778895496,49.36921915332603,49.90064239501953,10980400,0.0,0.0,0.0
1999-07-22 00:00:00-04:00,49.9006432818676,49.9006432818676,48.49237166635164,48.63187026977539,15148400,0.0,0.0,0.0
1999-07-23 00:00:00-04:00,48.997231258177976,49.20315779952878,48.20009625940068,48.70494842529297,12115000,0.0,0.0,0.0
1999-07-26 00:00:00-04:00,48.04066631137925,48.572089611283886,47.42952951648891,47.50924301147461,10720000,0.0,0.0,0.0
1999-07-27 00:00:00-04:00,48.46580123901367,49.20979380189327,48.05394821313389,48.46580123901367,13732800,0.0,0.0,0.0
1999-07-28 00:00:00-04:00,49.05036081795347,49.688068650906274,48.41929577492726,49.415714263916016,10161800,0.0,0.0,0.0
1999-07-29 00:00:00-04:00,48.4923757825579,48.890943254743306,47.88123899187361,48.359519958496094,13033800,0.0,0.0,0.0
1999-07-30 00:00:00-04:00,48.57208636161177,49.103509625962005,48.04730588806591,48.12037658691406,10947400,0.0,0.0,0.0
1999-08-02 00:00:00-04:00,48.20009526857902,49.15665724744829,47.8015277773835,47.987525939941406,9642400,0.0,0.0,0.0
1999-08-03 00:00:00-04:00,48.64516344159464,48.6518062332704,46.97782273097874,47.675315856933594,13005000,0.0,0.0,0.0
1999-08-04 00:00:00-04:00,47.675307455613655,48.034018142892904,46.771887946910375,46.811744689941406,13227600,0.0,0.0,0.0
1999-08-05 00:00:00-04:00,46.81838305074087,47.55573272705078,45.70239435146101,47.55573272705078,18695200,0.0,0.0,0.0
1999-08-06 00:00:00-04:00,47.216943927755196,48.09379207047659,46.71209196679439,47.04423141479492,12392200,0.0,0.0,0.0
1999-08-09 00:00:00-04:00,47.216953319603576,47.349809125229925,46.34674779275101,46.43974685668945,7983400,0.0,0.0,0.0
1999-08-10 00:00:00-04:00,46.31353061579116,46.652312896543506,45.011543811331165,46.02124786376953,16767200,0.0,0.0,0.0
1999-08-11 00:00:00-04:00,46.84495459567774,47.61551822771101,46.14081886295769,47.535804748535156,13101400,0.0,0.0,0.0
1999-08-12 00:00:00-04:00,47.721810120802665,48.04066408597506,46.871532880342926,46.97781753540039,12715000,0.0,0.0,0.0
1999-08-13 00:00:00-04:00,47.96094582203604,49.076934589086186,47.88123233867532,49.0237922668457,14342600,0.0,0.0,0.0
1999-08-16 00:00:00-04:00,48.99721849854073,49.58178401208081,48.67836458206433,49.415714263916016,11470600,0.0,0.0,0.0
1999-08-17 00:00:00-04:00,49.84750480508983,49.90064713430634,48.7580870561513,49.66150665283203,11408400,0.0,0.0,0.0
1999-08-18 00:00:00-04:00,49.42235810416086,50.0334947903951,48.917506059010826,49.1035041809082,7035200,0.0,0.0,0.0
1999-08-19 00:00:00-04:00,48.65179577688529,48.99722086978507,48.2067288302644,48.51893997192383,10157800,0.0,0.0,0.0
1999-08-20 00:00:00-04:00,48.572079879061555,49.28950119018555,48.30636828234896,49.28950119018555,6920800,0.0,0.0,0.0
1999-08-23 00:00:00-04:00,49.74123054910977,50.85721969604492,49.628303075908,50.85721969604492,9652000,0.0,0.0,0.0
1999-08-24 00:00:00-04:00,50.48521900028531,51.76063505923989,50.385577120679486,51.202640533447266,13891400,0.0,0.0,0.0
1999-08-25 00:00:00-04:00,51.52149694721873,52.5046302051079,50.9635023954438,52.29206085205078,11352000,0.0,0.0,0.0
1999-08-26 00:00:00-04:00,52.29205009244607,52.478048238100094,51.3421309914273,51.421844482421875,9753000,0.0,0.0,0.0
1999-08-27 00:00:00-04:00,51.807104303344055,51.8137470914327,50.777472149604044,50.91032791137695,9635400,0.0,0.0,0.0
1999-08-30 00:00:00-04:00,51.122915159905,51.28234213025814,50.06006869088411,50.19292449951172,10141600,0.0,0.0,0.0
1999-08-31 00:00:00-04:00,50.53835004636754,51.06977328555122,49.42236124408183,50.750919342041016,14590400,0.0,0.0,0.0
1999-09-01 00:00:00-04:00,51.069768628770454,51.54804950042387,50.75091471433485,51.116268157958984,10752000,0.0,0.0,0.0
1999-09-02 00:00:00-04:00,50.16636769946938,51.20264330343088,50.06008302214,50.93693161010742,14583200,0.0,0.0,0.0
1999-09-03 00:00:00-04:00,52.39832495025863,53.295101556278524,52.21232683938043,53.27517318725586,14195400,0.0,0.0,0.0
1999-09-07 00:00:00-04:00,53.168889426038355,53.70031260870741,52.95632015297073,53.036033630371094,9009000,0.0,0.0,0.0
1999-09-08 00:00:00-04:00,52.71719389799708,53.248617223581725,51.89348774334087,52.318626403808594,14303400,0.0,0.0,0.0
1999-09-09 00:00:00-04:00,52.34518548758196,53.19546261225334,52.07947388612215,53.06260681152344,12677600,0.0,0.0,0.0
1999-09-10 00:00:00-04:00,53.78002884364364,54.198524621453615,53.1688921522386,53.673744201660156,10251000,0.0,0.0,0.0
1999-09-13 00:00:00-04:00,53.620604406005825,53.726889052994935,52.74375606834567,53.029396057128906,7240800,0.0,0.0,0.0
1999-09-14 00:00:00-04:00,52.823472664218706,53.69367826268609,52.71718801097078,53.32168197631836,10022600,0.0,0.0,0.0
1999-09-15 00:00:00-04:00,53.98597288422468,53.98597288422468,52.2389185137865,52.29206085205078,16096000,0.0,0.0,0.0
1999-09-16 00:00:00-04:00,52.26547622680664,52.74375714804839,51.182701363439904,52.26547622680664,15371000,0.0,0.0,0.0
1999-09-17 00:00:00-04:00,52.743754250393685,53.93945648780815,52.66404076789939,53.83317184448242,14506400,0.0,0.0,0.0
1999-09-20 00:00:00-04:00,53.99260650337968,54.20517582032212,53.594039034112605,53.95939254760742,6187200,0.0,0.0,0.0
1999-09-21 00:00:00-04:00,53.48774557950879,53.59403022050136,52.51125544038959,52.664039611816406,12265800,0.0,0.0,0.0
1999-09-22 00:00:00-04:00,52.743776248088196,53.50105464761994,52.106068122166725,53.2220573425293,12441800,0.0,0.0,0.0
1999-09-23 00:00:00-04:00,53.780012877782184,53.886297488212584,50.7044019634525,51.0166130065918,19766000,0.0,0.0,0.0
1999-09-24 00:00:00-04:00,50.69778692396782,51.282352601288196,49.84750957513817,51.08306884765625,23570800,0.0,0.0,0.0
1999-09-27 00:00:00-04:00,51.813761064828924,52.18575729811487,51.28233787442042,51.44176483154297,12608800,0.0,0.0,0.0
1999-09-28 00:00:00-04:00,51.18271026758424,51.86691781561295,50.08664963239263,51.6809196472168,20622000,0.0,0.0,0.0
1999-09-29 00:00:00-04:00,51.68090566132777,52.05290189745043,50.644630432128906,50.644630432128906,15557000,0.0,0.0,0.0
1999-09-30 00:00:00-04:00,51.12291739712376,51.70748298066675,50.48520948780412,51.17605972290039,17604200,0.0,0.0,0.0
1999-10-01 00:00:00-04:00,50.48521286135474,51.19599151611328,49.95378956807732,51.19599151611328,19607400,0.0,0.0,0.0
1999-10-04 00:00:00-04:00,51.468336060809605,52.5311824430669,51.17605330568885,52.345184326171875,12434200,0.0,0.0,0.0
1999-10-05 00:00:00-04:00,52.531195440599994,53.354901590654926,51.60120462602185,52.717193603515625,19526400,0.0,0.0,0.0
1999-10-06 00:00:00-04:00,53.036053229291326,53.85311667458226,52.232275368476664,53.77340316772461,19098200,0.0,0.0,0.0
1999-10-07 00:00:00-04:00,54.07230188257331,54.331370650806775,53.2485960553695,53.64716339111328,22013600,0.0,0.0,0.0
1999-10-08 00:00:00-04:00,53.43461212879915,54.36460289185632,52.71719068301219,54.21181869506836,22523200,0.0,0.0,0.0
1999-10-11 00:00:00-04:00,54.36458288960666,55.0022906067868,54.23172711519413,54.9757194519043,13016000,0.0,0.0,0.0
1999-10-12 00:00:00-04:00,54.78973706374654,55.228161244906495,53.56746358899759,53.726890563964844,20182800,0.0,0.0,0.0
1999-10-13 00:00:00-04:00,53.1157431354581,53.75345090696936,51.92004106387451,52.13261032104492,22570600,0.0,0.0,0.0
1999-10-14 00:00:00-04:00,52.31863124693317,52.82348345297265,51.46835384728774,52.4581298828125,22130400,0.0,0.0,0.0
1999-10-15 00:00:00-04:00,51.1228971302136,51.866889396141865,50.59811687121063,50.91032791137695,33703000,0.0,0.0,0.0
1999-10-18 00:00:00-04:00,50.963491886220076,51.14949003179022,48.81787042125018,50.26599884033203,24714800,0.0,0.0,0.0
1999-10-19 00:00:00-04:00,50.810718897890716,51.06978780062542,49.68808698604034,50.53836441040039,26657200,0.0,0.0,0.0
1999-10-20 00:00:00-04:00,51.30893804394469,52.497998104776656,50.8040857276138,52.07950210571289,22486400,0.0,0.0,0.0
1999-10-21 00:00:00-04:00,51.2292165181723,52.929771423339844,50.8572201326669,52.929771423339844,22454800,0.0,0.0,0.0
1999-10-22 00:00:00-04:00,53.241968243878354,53.78003429849522,52.50461846532932,52.690616607666016,16589400,0.0,0.0,0.0
1999-10-25 00:00:00-04:00,52.45148194220758,53.29511646686062,52.23891261316115,52.717193603515625,13855400,0.0,0.0,0.0
1999-10-26 00:00:00-04:00,53.354907617336366,53.6471904777899,52.18577617552222,52.29206085205078,13542400,0.0,0.0,0.0
1999-10-27 00:00:00-04:00,52.159195165658424,52.398335642729705,51.39527419723627,52.212337493896484,15225200,0.0,0.0,0.0
1999-10-28 00:00:00-04:00,53.03605090440111,54.20518228706326,52.557769884221145,54.01918411254883,14103800,0.0,0.0,0.0
1999-10-29 00:00:00-04:00,55.26803078306945,56.33087752889771,55.0820326025495,55.905738830566406,19000000,0.0,0.0,0.0
1999-11-01 00:00:00-05:00,55.90573191563023,56.570011049608716,55.54037839194205,55.61344909667969,9681800,0.0,0.0,0.0
1999-11-02 00:00:00-05:00,55.90572486596018,56.59657507818213,55.434086740308665,55.64665603637695,12834800,0.0,0.0,0.0
1999-11-03 00:00:00-05:00,56.43715037656634,57.074858290425844,56.277723398101465,56.756004333496094,18752600,0.0,0.0,0.0
1999-11-04 00:00:00-05:00,57.54648762499845,57.659415050789164,56.78256680347302,57.39370346069336,20048600,0.0,0.0,0.0
1999-11-05 00:00:00-05:00,58.56285627384343,58.85513913183448,57.97829055786133,57.97829055786133,15134600,0.0,0.0,0.0
1999-11-08 00:00:00-05:00,58.19086069688,59.3533493523542,58.00486251200413,59.147422790527344,10890800,0.0,0.0,0.0
1999-11-09 00:00:00-05:00,59.62570418172808,59.731988859413875,58.244003371812816,58.74885559082031,14629800,0.0,0.0,0.0
1999-11-10 00:00:00-05:00,58.775420331954955,60.024265158176426,58.50970866680145,59.519412994384766,16561000,0.0,0.0,0.0
1999-11-11 00:00:00-05:00,60.15710631253427,60.66195835314299,59.62568311189351,60.582244873046875,18501400,0.0,0.0,0.0
1999-11-12 00:00:00-05:00,60.90110974993025,61.43253304617746,58.987985883440295,61.379390716552734,28646600,0.0,0.0,0.0
1999-11-15 00:00:00-05:00,61.432527772518334,61.64509707276926,60.954246846953744,61.25981521606445,10909400,0.0,0.0,0.0
1999-11-16 00:00:00-05:00,61.485673668824276,63.10651467738015,61.21996202807741,62.814231872558594,19126400,0.0,0.0,0.0
1999-11-17 00:00:00-05:00,62.81424378121901,63.086598264618964,61.645112340282616,61.963966369628906,21683600,0.0,0.0,0.0
1999-11-18 00:00:00-05:00,62.38904065075996,63.863739013671875,62.01704466732272,63.863739013671875,17738400,0.0,0.0,0.0
1999-11-19 00:00:00-05:00,63.58480411804828,64.54136615241926,63.34566360945554,64.4350814819336,17939400,0.0,0.0,0.0
1999-11-22 00:00:00-05:00,64.56793138130227,65.8964896401768,63.451942443847656,63.451942443847656,18841800,0.0,0.0,0.0
1999-11-23 00:00:00-05:00,64.99308485545532,65.0462271979373,63.1331028685862,63.744239807128906,24047600,0.0,0.0,0.0
1999-11-24 00:00:00-05:00,63.93022179776762,66.10241449600848,63.265942685155736,65.84334564208984,18617800,0.0,0.0,0.0
1999-11-26 00:00:00-05:00,66.66706032419243,66.98591433929418,65.7902117826626,66.05592346191406,8045200,0.0,0.0,0.0
1999-11-29 00:00:00-05:00,65.92303805673049,66.48103233290597,64.88676297240463,64.96647644042969,20485200,0.0,0.0,0.0
1999-11-30 00:00:00-05:00,65.09933471679688,65.20561934490593,62.495361328125,62.495361328125,23702400,0.0,0.0,0.0
1999-12-01 00:00:00-05:00,63.18621164195695,64.16934445556183,62.707930813716736,63.85049057006836,23205800,0.0,0.0,0.0
1999-12-02 00:00:00-05:00,64.08963824794623,66.00276177773567,64.04978150774228,65.87654876708984,17229200,0.0,0.0,0.0
1999-12-03 00:00:00-05:00,67.43764054718741,68.18163342950469,67.09221528039724,67.27821350097656,21444600,0.0,0.0,0.0
1999-12-06 00:00:00-05:00,67.5372524694454,68.44731478756421,66.90618735834111,67.88932037353516,16018400,0.0,0.0,0.0
1999-12-07 00:00:00-05:00,68.10188967411766,68.36760129984577,67.03240038056197,67.88932037353516,23397000,0.0,0.0,0.0
1999-12-08 00:00:00-05:00,67.90924718527333,68.4406704245203,66.90618582119465,67.06561279296875,19563000,0.0,0.0,0.0
1999-12-09 00:00:00-05:00,68.02216057521687,68.39415676586259,65.68389880544379,67.38445281982422,28445400,0.0,0.0,0.0
1999-12-10 00:00:00-05:00,67.94248962402344,68.18163018194922,66.42793275716019,67.94248962402344,20428400,0.0,0.0,0.0
1999-12-13 00:00:00-05:00,67.70996107511907,69.15808935083533,67.41103551361799,68.86580657958984,16209200,0.0,0.0,0.0
1999-12-14 00:00:00-05:00,68.65991007087273,69.05847766029343,67.17192440370212,67.6236343383789,27760200,0.0,0.0,0.0
1999-12-15 00:00:00-05:00,66.85304739076354,68.92559814453125,66.26848179354701,68.92559814453125,31797200,0.0,0.0,0.0
1999-12-16 00:00:00-05:00,69.82901713971899,70.78557901834527,69.51016318017689,70.62615203857422,27219600,0.0,0.0,0.0
1999-12-17 00:00:00-05:00,71.84842618994195,72.16728015232334,70.93836383897838,71.23728942871094,23892400,0.0,0.0,0.0
1999-12-20 00:00:00-05:00,71.76871464073395,72.48613607549878,71.15757786297131,72.16728210449219,15392000,0.0,0.0,0.0
1999-12-21 00:00:00-05:00,72.37984848822188,76.04666900634766,71.9679954590121,76.04666900634766,26003800,0.0,0.0,0.0
1999-12-22 00:00:00-05:00,75.83410442899162,75.94038908831747,74.34611919842976,75.80753326416016,22313600,0.0,0.0,0.0
1999-12-23 00:00:00-05:00,76.41203475452683,77.16267023459825,75.67468485817349,76.7109603881836,17543600,0.0,0.0,0.0
1999-12-27 00:00:00-05:00,76.79063941875816,76.81721057426638,74.74466044462517,76.25921630859375,19281800,0.0,0.0,0.0
1999-12-28 00:00:00-05:00,76.31238336549734,76.95009130448479,75.30267912876722,75.78096008300781,15346400,0.0,0.0,0.0
1999-12-29 00:00:00-05:00,76.52493451092695,78.65062713623047,76.41864987966177,78.65062713623047,16512600,0.0,0.0,0.0
1999-12-30 00:00:00-05:00,79.60718501982142,79.7134696460161,77.80034637451172,77.80034637451172,21887000,0.0,0.0,0.0
1999-12-31 00:00:00-05:00,78.75694620364668,79.23522725346639,77.69409942626953,77.69409942626953,14464400,0.0,0.0,0.0
2000-01-03 00:00:00-05:00,81.78607096206544,81.78607096206544,77.1626868336056,80.56379699707031,36345200,0.0,0.0,0.0
2000-01-04 00:00:00-05:00,78.22553579530364,79.50095213979229,74.7712831956469,75.03699493408203,33786600,0.0,0.0,0.0
2000-01-05 00:00:00-05:00,74.39925615177599,76.20609522974769,71.63585520899574,73.12384033203125,42496600,0.0,0.0,0.0
2000-01-06 00:00:00-05:00,73.86779154086551,74.82435287017168,67.80956978859308,68.10185241699219,37134800,0.0,0.0,0.0
2000-01-07 00:00:00-05:00,70.51990053918627,76.52498626708984,70.1479040781657,76.52498626708984,28138200,0.0,0.0,0.0
2000-01-10 00:00:00-05:00,77.37521156104836,79.87290039578001,76.47179219529436,78.65062713623047,29675600,0.0,0.0,0.0
2000-01-11 00:00:00-05:00,78.01294170726429,78.96950366280296,73.97412456165661,74.82440185546875,32546600,0.0,0.0,0.0
